first_event_date,SOURCEURL,title,description,content,avg_goldstein_score,min_goldstein_score,max_goldstein_score,goldstein_score_std,event_count,actor1_names,actor2_names,actor1_countries,actor2_countries,event_locations,last_event_date,event_descriptions,date_span_days,keywords,author,site_name,image,favicon,canonical_url,language,content_type,status_code,error,llm_result
2025-10-19,https://www.ena.et/web/eng/w/eng_7549340,"Ethiopia's Survival, Prosperity Linked to Red Sea, Nile Basin - ENA English - ENA","ADDIS Ababa, October 19, 2025 (ENA) -- The Institute of Foreign Affairs (IFA) has stressed that Ethiopia's survival and overall prosperity are profoundly intertwined with the Red Sea and the Nile Basin.

Jointly organized by the IFA, the Defense War College, and Samara University, a conference entitled “The Two Water Systems and Ethiopia’s Strategic Autonomy: Exploring the Nile - Red Sea Nexus and the Afar Region’s Strategic Role,""  is being held in Samara. 

Speaking at the conference, Jafar Bediru, Executive Director of the Institute of Foreign Affairs (IFA) underscored that Ethiopia's geopolitical vision is fundamentally linked to both the Red Sea and the Nile Basin, declaring that ""as we approach the Red Sea, our power and vision expand.""


 

Jafar recalled that for nearly three decades, research and policy discussions concerning the Red Sea within a geopolitical framework were deemed ""unthinkable."" He noted, however, that the current government has ended that era of silence, promoting open dialogue on issues vital to the country’s strategic independence.

He explained that the conference's goal is to ensure Ethiopia's comprehensive and sustained benefit by making the Red Sea and the Nile integral parts of the national agenda.

Jafar further emphasized the profound importance of access to the sea, stating it is not a matter of luxury, but rather of identity, reconciliation, and historical continuity.

Mohamed Osman, President of Samara University, stated that the forum is crucial for fostering intellectual dialogue aimed at safeguarding Ethiopia’s national interests. He emphasized that Ethiopia’s aspiration for Red Sea access is deeply rooted in historical ties, geographical realities, and regional security considerations.


 

Commodore Tegegne Lata, Deputy Commander of the Ethiopian Navy for Combat Support Services, echoed this sentiment, asserting that Ethiopia’s overall national interests are inseparably linked to both the Nile and the Red Sea.


 

He added that efforts are currently underway to reorganize the Ethiopian Navy, which was disbanded several years ago. The goal is to build a modern, well-equipped, and capable force in terms of manpower, organization, and technology.

The forum saw the attendance of senior government officials, including Fathi Mahdi, Deputy Chairperson of the House of Peoples’ Representatives’ Foreign Relations and Peace Affairs Standing Committee, along with officers of the Ethiopian National Defense Forces, and invited guests.","Ethiopia's Survival, Prosperity Linked to Red Sea, Nile Basin - ENA English - ENA ADDIS Ababa, October 19, 2025 (ENA) -- The Institute of Foreign Affairs (IFA) has stressed that Ethiopia's survival and overall prosperity are profoundly intertwined with the Red Sea and the Nile Basin.

Jointly organized by the IFA, the Defense War College, and Samara University, a conference entitled “The Two Water Systems and Ethiopia’s Strategic Autonomy: Exploring the Nile - Red Sea Nexus and the Afar Region’s Strategic Role,""  is being held in Samara. 

Speaking at the conference, Jafar Bediru, Executive Director of the Institute of Foreign Affairs (IFA) underscored that Ethiopia's geopolitical vision is fundamentally linked to both the Red Sea and the Nile Basin, declaring that ""as we approach the Red Sea, our power and vision expand.""


 

Jafar recalled that for nearly three decades, research and policy discussions concerning the Red Sea within a geopolitical framework were deemed ""unthinkable."" He noted, however, that the current government has ended that era of silence, promoting open dialogue on issues vital to the country’s strategic independence.

He explained that the conference's goal is to ensure Ethiopia's comprehensive and sustained benefit by making the Red Sea and the Nile integral parts of the national agenda.

Jafar further emphasized the profound importance of access to the sea, stating it is not a matter of luxury, but rather of identity, reconciliation, and historical continuity.

Mohamed Osman, President of Samara University, stated that the forum is crucial for fostering intellectual dialogue aimed at safeguarding Ethiopia’s national interests. He emphasized that Ethiopia’s aspiration for Red Sea access is deeply rooted in historical ties, geographical realities, and regional security considerations.


 

Commodore Tegegne Lata, Deputy Commander of the Ethiopian Navy for Combat Support Services, echoed this sentiment, asserting that Ethiopia’s overall national interests are inseparably linked to both the Nile and the Red Sea.


 

He added that efforts are currently underway to reorganize the Ethiopian Navy, which was disbanded several years ago. The goal is to build a modern, well-equipped, and capable force in terms of manpower, organization, and technology.

The forum saw the attendance of senior government officials, including Fathi Mahdi, Deputy Chairperson of the House of Peoples’ Representatives’ Foreign Relations and Peace Affairs Standing Committee, along with officers of the Ethiopian National Defense Forces, and invited guests.",4.0,4.0,4.0,0.0,3,COLLEGE | RUSSIA,SAMARA,RUS,RUS,ET,2025-10-19,['Appeal to others to meet or negotiate'],0,"featured,politics",,ENA English,https://www.ena.et/documents/42142/0/Sea.png/60f4c18b-c002-3d47-2a2a-bbd842c7b836?version=1.0&t=1760865695715&download=true,https://www.ena.et/o/classic-theme/images/../../../ena_favicon.ico,https://www.ena.et/web/eng/w/eng_7549340,en-US,text/html;charset=UTF-8,200.0,,IRRELEVANT
2025-10-19,https://www.amren.com/news/2025/10/will-whites-ever-learn/,,,,1.0,-2.0,4.0,4.242640687,2,NATIONAL AIRLINE | RUSSIA,MOSCOW | MALAWI,RUS,RUS | MWI,EG | MI,2025-10-19,"['Express intent to meet or negotiate', 'Criticize or denounce']",0,,,,,,,,text/html; charset=UTF-8,403.0,Request error: 403 Client Error: Forbidden for url: https://www.amren.com/news/2025/10/will-whites-ever-learn/,IRRELEVANT
2025-10-19,https://www.theweek.in/theweek/cover/2025/10/18/can-trumps-plan-bring-lasting-peace-to-middle-east.html,Can Trump’s plan bring lasting peace to Middle East?- The Week,"Donald Trump has secured a fragile truce in Gaza, but its long-term durability is questioned by significant challenges such as disarming Hamas and creating a terror-free zone","Can Trump’s plan bring lasting peace to Middle East?- The Week Donald Trump has secured a fragile truce in Gaza, but its long-term durability is questioned by significant challenges such as disarming Hamas and creating a terror-free zone",1.0,1.0,1.0,0.0,1,PRIME MINISTER,RUSSIA,,RUS,EG,2025-10-19,"['Consult, not specified below']",0,"trump plan gaza, hamas disarmament, gaza peace deal, israel-palestine conflict, middle east stability, palestinian authority, terror-free zone gaza, sharm el-sheikh conference, gaza conflict challenges, international relations, donald trump peace, netanyahu, mahmoud abbas, geopolitical analysis, peace efforts",,The Week,https://www.theweek.in/content/dam/week/week/magazine/theweek/cover/images/2025/10/18/29-US-President-Donald-Trump.jpg,https://www.theweek.in/etc.clientlibs/theweek/global-clientlibs/clientlibs-general/resources/images/favicon.ico,https://www.theweek.in/theweek/cover/2025/10/18/can-trumps-plan-bring-lasting-peace-to-middle-east.html,en,text/html;charset=utf-8,200.0,,IRRELEVANT
2025-10-19,https://wtop.com/world/2025/10/a-look-at-some-leaders-who-have-fled-uprisings/,A look at some world leaders who have fled uprisings - WTOP News,"JOHANNESBURG (AP) — Many supposedly invincible leaders have been forced to flee their countries or have gone into hiding to avoid incarceration, execution…","A look at some world leaders who have fled uprisings - WTOP News JOHANNESBURG (AP) — Many supposedly invincible leaders have been forced to flee their countries or have gone into hiding to avoid incarceration, execution…",4.0,4.0,4.0,0.0,1,CRIMEA,RUSSIA,UKR,RUS,LY,2025-10-19,['Express intent to meet or negotiate'],0,,,WTOP News,https://wtop.com/wp-content/uploads/2025/10/Presidents_Flee_Uprisings_25506-scaled.jpg,https://wtop.com/wp-content/themes/wtop-new/assets/img/favicons/favicon-192x192.png,https://wtop.com/world/2025/10/a-look-at-some-leaders-who-have-fled-uprisings/,en,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-19,https://sofrep.com/news/sofrep-daily-2025-oct-18-pm/,"Evening Brief: Zaporizhzhia Nuclear Power Plant Under Repair, Tenth Hostage Body Returned, Army Colonel is New President of Madagascar | SOFREP","In a week when a rare frontline truce let crews re-string Zaporizhzhia’s lifeline and Gaza’s fragile ceasefire yielded a tenth fallen hostage, Madagascar’s colonel-turned-president took the oath while the crowds that toppled Rajoelina wait to see if power, water, and promises finally show up. It's Saturday, October 18th, 2025. This is your evening brief.","Evening Brief: Zaporizhzhia Nuclear Power Plant Under Repair, Tenth Hostage Body Returned, Army Colonel is New President of Madagascar | SOFREP In a week when a rare frontline truce let crews re-string Zaporizhzhia’s lifeline and Gaza’s fragile ceasefire yielded a tenth fallen hostage, Madagascar’s colonel-turned-president took the oath while the crowds that toppled Rajoelina wait to see if power, water, and promises finally show up. It's Saturday, October 18th, 2025. This is your evening brief.",-10.0,-10.0,-10.0,0.0,1,UKRAINIAN,RUSSIA,UKR,RUS,MA,2025-10-19,['Fight with small arms and light weapons'],0,,Guy D. McCardle,SOFREP,https://cms.sofrep.com/wp-content/uploads/2025/10/PowerPlant.jpg,https://sofrep.com/wp-content/uploads/2025/08/favicon-32x32-1.webp,https://sofrep.com/news/sofrep-daily-2025-oct-18-pm/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-19,https://www.globaltimes.cn/page/202510/1345989.shtml,"Symposium marks 80th anniversary of UN in Wuhan, defending significance of UNGA Resolution 2758 - Global Times","Attending an international symposium in Wuhan, Hubei Province to mark the 80th anniversary of the UN over the weekend, many global experts and officials stressed that UN General Assembly Resolution 2758 is a cornerstone of the post-war international legal order and the one-China principle. They called for safeguarding the outcomes of World War II, defending the post-war order and resolutely upholding the one-China principle.","Symposium marks 80th anniversary of UN in Wuhan, defending significance of UNGA Resolution 2758 - Global Times Attending an international symposium in Wuhan, Hubei Province to mark the 80th anniversary of the UN over the weekend, many global experts and officials stressed that UN General Assembly Resolution 2758 is a cornerstone of the post-war international legal order and the one-China principle. They called for safeguarding the outcomes of World War II, defending the post-war order and resolutely upholding the one-China principle.",5.0,5.0,5.0,0.0,1,UNITED KINGDOM,RUSSIA,GBR,RUS,EG,2025-10-19,['Mediate'],0,"international,china,un,order,legal,",Global Times,,https://www.globaltimes.cn/Portals/0/attachment/2025/2025-10-19/e7365a07-e74f-40c5-8107-bd9350c6aceb.jpeg,,,,text/html,200.0,,IRRELEVANT
2025-10-18,https://northafricapost.com/91673-new-direct-casablanca-saint-petersburg-flights-to-be-launched-soon.html,New direct Casablanca-Saint Petersburg flights to be launched soon – The North Africa Post,,New direct Casablanca-Saint Petersburg flights to be launched soon – The North Africa Post,2.0,-2.0,4.0,3.098386677,6,MOROCCO | RUSSIA,RUSSIA | KINGDOM | MOROCCO,MAR | RUS,RUS | MAR,MO,2025-10-18,"['Express intent to meet or negotiate', 'Accuse, not specified below']",0,,,,,https://northafricapost.com/wp-content/uploads/2012/09/logo_NAP_var5-150x60.png,https://northafricapost.com/91673-new-direct-casablanca-saint-petersburg-flights-to-be-launched-soon.html,en-US,text/html; charset=UTF-8,200.0,,DIP
2025-10-18,https://northafricapost.com/91667-sahara-algeria-boycotts-russia-energy-week-amid-growing-tension.html,Sahara: Algeria boycotts Russia energy week amid growing tension – The North Africa Post,,Sahara: Algeria boycotts Russia energy week amid growing tension – The North Africa Post,1.0,1.0,1.0,0.0,5,REPRESENTATIVES | RABAT | MOSCOW | RUSSIA,MOSCOW | RUSSIA | REPRESENTATIVES,MAR | RUS,RUS,AG | MO,2025-10-18,"['Consult, not specified below']",0,,,,,https://northafricapost.com/wp-content/uploads/2012/09/logo_NAP_var5-150x60.png,https://northafricapost.com/91667-sahara-algeria-boycotts-russia-energy-week-amid-growing-tension.html,en-US,text/html; charset=UTF-8,200.0,,DIP
2025-10-18,http://www.businessghana.com/site/news/politics/336564/Madagascar,,,,2.35,1.9,2.8,0.5196152423,4,MADAGASCAR | RUSSIAN,RUSSIAN | MADAGASCAR,MDG | RUS,RUS | MDG,MA,2025-10-18,"['Make a visit', 'Host a visit']",0,,,,,,,,,,"Request error: HTTPConnectionPool(host='www.businessghana.com', port=80): Read timed out. (read timeout=10)",IRRELEVANT
2025-10-18,http://www.sierraleonetimes.com/news/278643386/russia-among-top-options-for-sudan-energy-sector-rebuild-minister,Russia among top options for Sudan energy sector rebuild  minister,Sudan’s energy minister has said Russia is a top choice to help restore the country’s damaged oil and electricity infrastructure Read Full Ar,Russia among top options for Sudan energy sector rebuild  minister Sudan’s energy minister has said Russia is a top choice to help restore the country’s damaged oil and electricity infrastructure Read Full Ar,0.0,0.0,0.0,0.0,3,MOSCOW,SUDAN,RUS,SDN,SU,2025-10-18,"['Make statement, not specified below']",0,"conflict, muatasim, russian energy, ibrahim has, moscow, expertise and, sector, forces, sudanese delegation",,Sierra Leone Times,https://image.chitra.live/api/v1/wps/1b4e8d2/32fd271b-0814-4897-bb73-b86e29101a2b/0/ZmVmMmNiMzgtZDJ-600x315.jpg,https://assets.kreatio.net/web/premier/favicons/favicon.ico,https://www.sierraleonetimes.com/news/278643386/russia-among-top-options-for-sudan-energy-sector-rebuild-minister,en,text/html; charset=utf-8,200.0,,ECON
2025-10-18,https://www.pakistantoday.com.pk/2025/10/19/only-a-palestinian-state-can-break-the-cycle-of-war/,Only a Palestinian State Can Break the Cycle of War | Pakistan Today,,Only a Palestinian State Can Break the Cycle of War | Pakistan Today,5.0,5.0,5.0,0.0,2,RUSSIA,QATAR,RUS,QAT,EG,2025-10-18,['Mediate'],0,,,,,https://www.pakistantoday.com.pk/wp-content/uploads/2021/01/WhatsApp-Image-2021-01-14-at-6.30.15-PM.jpeg,https://www.pakistantoday.com.pk/2025/10/19/only-a-palestinian-state-can-break-the-cycle-of-war/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
2025-10-18,https://www.pbs.org/newshour/world/putin-expected-to-meet-trump-in-hungary-despite-icc-arrest-warrant-for-russias-president,Putin expected to meet Trump in Hungary despite ICC arrest warrant for Russia’s president | PBS News,Vladimir Putin is expected to travel to Hungary soon for talks with U.S. President Donald Trump on ending the war in Ukraine — despite the Russian leader facing an International Criminal Court arrest warrant.,Putin expected to meet Trump in Hungary despite ICC arrest warrant for Russia’s president | PBS News Vladimir Putin is expected to travel to Hungary soon for talks with U.S. President Donald Trump on ending the war in Ukraine — despite the Russian leader facing an International Criminal Court arrest warrant.,4.0,4.0,4.0,0.0,1,RUSSIA,HUNGARY,RUS,HUN,NG,2025-10-18,['Express intent to meet or negotiate'],0,,,PBS News,https://d3i6fh83elv35t.cloudfront.net/static/2025/10/2025-10-16T122139Z_1898078729_RC2ZCHABJ4FM_RTRMADP_3_RUSSIA-ENERGY-PUTIN-1024x683.jpg,https://d3i6fh83elv35t.cloudfront.net/static/assets/images/favicon/2024/favicon-32x32.png,https://www.pbs.org/newshour/world/putin-expected-to-meet-trump-in-hungary-despite-icc-arrest-warrant-for-russias-president,en-us,text/html; charset=UTF-8,200.0,,DIP
2025-10-17,https://www.opinionnigeria.com/nigeria-hosts-brics-womens-business-alliance-regional-office-by-kester-kenn-klomegah/,Nigeria Hosts BRICS Women's Business Alliance Regional Office -By Kestér Kenn Klomegâh - Opinion Nigeria,"She emphasized that the BRICS Women's Business Alliance is an independent business-focused initiative under the broader BRICS umbrella, with each national chapter expected to deliver practical results. The ultimate goal of the Women's Business Alliance is not just meetings, but action. It's a separate body, and every member of each national chapter reports on the results of what we did.","Nigeria Hosts BRICS Women's Business Alliance Regional Office -By Kestér Kenn Klomegâh - Opinion Nigeria She emphasized that the BRICS Women's Business Alliance is an independent business-focused initiative under the broader BRICS umbrella, with each national chapter expected to deliver practical results. The ultimate goal of the Women's Business Alliance is not just meetings, but action. It's a separate body, and every member of each national chapter reports on the results of what we did.",1.45,1.0,2.8,0.7179516317,12,SENATOR | NIGERIA | RUSSIAN | RUSSIA,RUSSIAN | RUSSIA | SENATOR | NIGERIA,NGA | RUS,RUS | NGA,NI,2025-10-17,"['Consult, not specified below', 'Make a visit', 'Host a visit']",0,,Opinion Nigeria,Opinion Nigeria,https://www.opinionnigeria.com/wp-content/uploads/2025/10/First-Lady-of-Nigeria-Hosts-BRICS-WBA-Russia-Chapter.jpg,https://www.opinionnigeria.com/wp-content/uploads/2020/02/OpinionNigeria-New-Logo-80x80.png,https://www.opinionnigeria.com/nigeria-hosts-brics-womens-business-alliance-regional-office-by-kester-kenn-klomegah/,en-US,text/html; charset=UTF-8,200.0,,IRRELEVANT
